news_url,news_source,title,subtitle,datetime,news_text,author,keywords
https://tw.lifestyle.appledaily.com/animal/realtime/20171224/1264935,蘋果日報,新北市首創動物救援中心　將24小時不打烊,,2017-12-23T16:14:00Z,為了維護與增加動物的福利政策，新北市政府將首創第一個24小時不打烊的動物救援中心，另外更增加五股、三芝及新店等三處夜間救援據點。 根據動保處報導，明年1月1日起新北市動物救援中心將設立在板橋動保處，24小時全年無休，專責辦理動物救援及捕蜂捉蛇業務。為了能隨時追蹤車輛位置與案件處理情形，救援車上都會加裝GPS衛星定位系統，此外，更增加五股、三芝及新店三處夜間、假日救援據點。 動保處表示，新北市有各種各樣的地形地貌，有城市也有鄉村，環境非常複雜，動保員為了救援動物，可說是上山下海。救援的動物也千奇百怪，自貓狗到老鷹等無所不有，但是動保處的同仁為了救出受困的動物，還是會秉持全力以赴的信念去做。 農業局長李玟也說，近年來動保處逐步推動動物醫療三級化，並成立了新北市毛寶貝醫療中心，皆是為了有朝一日能成立動物救援中心，所幸不辱使命，在今年能夠完成業務回歸。未來對於動物救援仍不會懈怠，市民未來如有見到動物受困、受傷或是任何需要急難協助部分，可直接撥打1999或動物救援專線29596353，動保處會盡速安排救援協助。（陳映彤／綜合報導） 資料來源：新北市政府動物保護防疫處  更多內容，請上毛愛蘋果粉絲團,陳映彤,動物
https://tw.lifestyle.appledaily.com/lifestyle/realtime/20171222/1264269,蘋果日報,最新的彩繪村在這！老茶廠改造融入在地特色,,2017-12-22T05:18:00Z,台灣的彩繪村又多一處！新北三芝的三和社區一處40、50年代老茶廠的倉庫，在103年經過農村再生計畫後，改造重生，如今成為具有當地特色的彩繪村，並命名為「三和三生農物工作坊-三和櫻芝棧」。新北市政府農業局表示，位於三生步道入口處的三和櫻芝棧，是社區居民利用閒置多年的倉儲空間，將其牆面污漬、油垢清除後，透過油漆重新粉刷、美化外牆，再由彩繪老師勾勒底稿、打樣，合作完成的。另外，也有居民親手製作DIY桌、長凳、展示架以及花架網，並栽種櫻花、紫藤、龍舌蘭、火球花等植栽。三和櫻芝棧彩繪是以海岸線的海洋生態為主題，在牆面上也能看到當地的特色農作物，像是筊白筍、南瓜、茄子、西瓜等等，彩繪畫作相當活潑生動。透過彩繪及布置活化老舊的社區空間，也能讓遊客來到三芝遊玩時，可以感受到在地農村老時光。(記者陳姿吟/台北報導),記者陳姿吟,副刊
https://tw.news.appledaily.com/life/realtime/20171221/1263578,蘋果日報,新北圖書館看書更安「心」　科技公司慨捐30台AED,,2017-12-21T05:46:00Z,為了讓民眾到圖書館閱讀更安心，新北市土城在地企業久鑫科技股份有限公司捐贈30台AED（自動體外心臟去顫器）給新北市立圖書館，館方將裝置於三芝、三峽、土城、中和、五股、平溪、永和、石門、石碇、汐止、坪林、板橋、金山、泰山、貢寮、深坑、新店、新莊、瑞芳、萬里、樹林、雙溪、蘆洲、鶯歌等24區的30處圖書分館，加上目前各分館已裝設AED數量，總數共達百台，一起守護民眾的生命安全。 此次AED捐贈儀今天上午於新北市立圖書館總館舉行，由新北市立圖書館高鵬館長代表受贈，並致贈感謝狀，感謝從事「防爆LED燈」研發、製造的久鑫科技董事長陳章南，對讀者們緊急救護的重視。 新北市立圖書館表示，新北市全市一天約有4萬6721人進出圖書館，目前新北市29區圖書分館共裝設有70台AED，此次久鑫科技股份有限公司的愛心捐贈，讓圖書館的急救資源更趨完善，也讓大家出入圖書館更安心。（突發中心曾佳俊／新北報導）看了這則新聞的人，也看了……王炳忠搜索案被要求踹共　台北地院喊冤糊塗駕駛上路忘加油　困高架警助推車加油【超跑奪命動畫】五指山超跑車禍　法拉利車主身分曝光,突發中心曾佳俊,生活
https://tw.lifestyle.appledaily.com/daily/20171221/37880358/,蘋果日報,【祕密客】到三芝吃爆漿湯包,,2017-12-20T21:00:00Z,"台北冬天難得沒下雨，把握好天氣開車到三芝走走！雖然櫻花還沒開，但滿山遍野的芒草，別有一番景致！
 
美景之外，當然也要嘗嘗美食。位在淡金路上這家老地方手工小籠湯包是當地人氣店，用餐時間人聲鼎沸，攤前6、7個人忙著擀皮、包湯包，現包現蒸，想來最新鮮好吃，於是鮮肉湯包（80元╱籠）、蝦仁湯包（80元╱籠）和豆沙小包（80元╱籠）各點一籠來吃。
湯包熱騰騰的上桌，皮很薄，湯包上的抓摺雖然不是很漂亮，但夾起時，隱約可以看見裡面滿滿的湯汁，果然咬開麵皮，肉汁流了半湯匙，肉餡鮮潤香美，手工麵皮有嚼勁，味道果然不錯。而蝦仁湯包的內餡多了蝦子的鮮甜，滋味更豐富。我也很喜歡豆沙小包，小小一顆，餡料飽滿，香甜不膩。
我還點了一個綜合湯（50元），福州丸、油豆腐、白蘿蔔等滿滿一碗，不只料多，湯汁清澈甘甜，也很不錯。不過，擔心吃不飽而多點的清蒸肉圓（40元╱份）味道較為普通，而且皮略厚了些。儘管對肉圓有些不滿意，但整體看來，仍是一家值得推薦的小館子！
祕密客：湯包每籠8顆，其他湯類、細粉類份量也不小，點太多可能會吃不完喔！
老地方
新北市三芝區淡金路2段21號
(02)2636-7711",,副刊
https://tw.news.appledaily.com/life/realtime/20171220/1262687,蘋果日報,新北首創動物救援中心　71人專責捕蜂捉蛇,,2017-12-20T02:18:00Z,新北市動保處因應明年1月1日起捕蜂捉蛇業務移撥，首創全國第一個動物救援中心，地點位於板橋動保處，編制71位救援人員，24小時服務不打烊，同時因應救援距離再擴增五股、三芝及新店等3處夜間救援據點，明天起試營運，務必使每個救援案件都能圓滿達成任務。新北市捕風捉蛇救援業務過去皆由消防局承接，從今年10月1日起，新北市29區24小時動物救援業務，已全面回歸動保處，現在將更進一步，開全國之先，於明年1月1日起成立國內第一個動物救援中心，專責辦理每年平均5000件貓狗動物救援及1.1 萬件捕蜂捉蛇業務。目前動保處平日日間的動物救援工作，分別由8個動物之家處理，夜間的救援人員則派駐在新店防疫中心，明年1月1日起，新北市動物救援中心將設立在板橋動保處，24小時全年無休，員額共有71人。動保處長陳淵泉指出，為了提升救援效率，救援車輛上加裝GPS衛星定位系統，讓指揮人員可以隨時掌握車輛位置，更可以視案件處理情形機動調派人員，讓動物救援效率更高。也能隨時追蹤案件辦理情形，告知通報民眾車輛位置及何時到達。為了縮短案件辦理時間，動保處在夜間及假日增加五股、三芝及新店三處外勤人員駐點。指揮中心接獲電話或是市民線上快速1999的報案後將立即錄案，並就近指派救援人員前往，救援受困動物之後，救援人員將先行檢查動物是否有傷病，如需緊急處理，則送動保處毛寶貝醫療中心或夜間特約動物醫院醫治，務求給傷病動物最妥善的照護。農業局長李玟表示，近年來動保處逐步推動動物醫療三級化，並成立了新北市毛寶貝醫療中心，皆是為了有朝一日能成立動物救援中心，市民未來如有見到動物受困、受傷或是任何需要急難協助部分，可直接撥打1999或動物救援專線02-29596353，會盡速安排救援協助。（突發中心曾佳俊／新北報導）看了這則新聞的人，也看了……【有片】基隆山區曾下雪　消防局訓練裝雪鍊男蟲化身柔情單親爸　10熟女慘遭騙財色【有片】不堪小王勾勾纏　人妻指證他下體有痣揭姦情,突發中心曾佳俊,生活
https://tw.lifestyle.appledaily.com/lifestyle/realtime/20171220/1262451,蘋果日報,【祕密客】到三芝吃爆漿湯包,,2017-12-19T16:13:00Z,台北冬天難得沒下雨，把握好天氣開車到三芝走走！雖然櫻花還沒開，但滿山遍野的芒草，別有一番景致！ 美景之外，當然也要嘗嘗美食。位在淡金路上這家老地方手工小籠湯包是當地人氣店，用餐時間人聲鼎沸，攤前6、7個人忙著擀皮、包湯包，現包現蒸，想來最新鮮好吃，於是鮮肉湯包（80元／籠）、蝦仁湯包（80元／籠）和豆沙小包（80元／籠）各點一籠來吃。 湯包熱騰騰的上桌，皮很薄，湯包上的抓摺雖然不是很漂亮，但夾起時，隱約可以看見裡面滿滿的湯汁，果然咬開麵皮，肉汁流了半湯匙，肉餡鮮潤香美，手工麵皮有嚼勁，味道果然不錯。而蝦仁湯包的內餡多了蝦子的鮮甜，滋味更豐富。我也很喜歡豆沙小包，小小一顆，餡料飽滿，香甜不膩。 我還點了一個綜合湯（50元），福州丸、油豆腐、白蘿蔔等滿滿一碗，不只料多，湯汁清澈甘甜，也很不錯。不過，擔心吃不飽而多點的清蒸肉圓（40元／份）味道較為普通，而且皮略厚了些。儘管對肉圓有些不滿意，但整體看來，仍是一家值得推薦的小館子！ 祕密客：湯包每籠8顆，其他湯類、細粉類份量也不小，點太多可能會吃不完喔！ 老地方新北市三芝區淡金路2段21號(02)2636-7711,,副刊
https://tw.news.appledaily.com/life/realtime/20171218/1261786,蘋果日報,餐廳員工旅遊　首選三芝動物之家,,2017-12-18T11:10:00Z,台中市一家為流浪貓狗而開的幸福好食咖啡餐廳，日前在店休二日選擇了新北市三芝動物之家當做員工教育訓練場所，介紹流浪動物在收容所內的飼養管理實況，讓員工參觀外，也分享經營餐廳愛動物理念，讓更多人認識三芝動物之家的毛寶貝，以提升流浪貓狗被認養的機會。咖啡廳老闆林孟勳說，在3年前舉辦第一次的員工旅遊，其中一站就是三芝動物之家，選擇極為偏僻收容所的原因，主要是三芝動物之家獸醫師謝弘斌對動物的照顧與訓練，讓其讓感動不已。 林孟勳說，日前再次前往三芝動物之家，讓員工實地體驗犬隻在收容所內的教育訓練，也讓新同事明瞭開設這間咖啡餐廳的意義，而3年前餐廳轉型成為寵物認養餐廳，這幾年來媒合認養收容所的流浪犬隻數量已經達到170隻，參訪動物之家也成為每年員工旅遊必去的傳統。新北市農業局長李玟表示，觀迎各機關團體到新北市動物之家參觀，經過親自參訪的過程，明白收容動物實際照顧、訓練情形，希望民眾以認養代替購買，踴躍前來認養流浪動物提昇動物之家認養率。（突發中心陳威叡／新北報導） 看了這則新聞的人，也看了……五月天桃園巡迴演唱會　交管措施看這邊平安夜來許願　新北牧師齊祝禱【有片】桃園機場聖誕報佳音　旅客慶佳節歡樂拿好禮,突發中心陳威叡,生活
https://tw.news.appledaily.com/local/realtime/20171218/1261419,蘋果日報,​ 【有片】派出所前揚言自焚　所長機警化解危機,,2017-12-18T06:08:00Z,（新增：二版影片）今天凌晨2時許新北市三芝區一名男子帶著一罐汽油與水果刀，前往三芝分駐所前叫囂揚言自焚，警員見狀在一旁勸說並引開男子注意，而且男子抵達派出所前，已先往自己身上灑滿汽油，現場僵持了30分鐘，分駐所長最後趁警員分散男子注意時，捨身一個箭步上前從後方將男子抱住制伏，順利化解一場危機。 警方調查，該名52歲邱姓男子有重度精神障礙，當天上午因為在家中吵鬧摔東西，家屬不堪其擾報警強制送醫，沒想到邱男凌晨疑似控制不了病情，朝自身潑灑汽油後，持20公分水果刀前往派出所理論，所幸三芝分駐所所長楊晟輔趁警員勸導分散對方注意力時，從後方一把抱住邱男，將水果刀和汽油罐搶下，最後在眾人合力下將邱男送往三軍總醫院北投分院強制治療。（突發中心張貴翔／新北報導）出版時間：1101修改時間：1408 看了這則新聞的人，也看了……【有片】花蓮2貨車擦撞　變形車體救出駕駛1命危【抗議片】不滿被解僱　華航、美光工會圍市府要鄭文燦出面【有片】又是違建！　三重分租套房火警一命危,突發中心張貴翔,社會
https://tw.entertainment.appledaily.com/realtime/20171211/1257561,蘋果日報,安心亞扮越南新娘嫁喜翔　散發濃濃台味,,2017-12-11T13:00:00Z,華視電視電影《阮氏碧花與她的兩個男人》昨在三芝「李天祿布袋戲文物館」正式開鏡，主要演員喜翔、安心亞、黃健瑋與導演朱家麟出席。喜翔與黃健瑋在戲中飾演學習傳統布袋戲的師兄弟，安心亞則扮越南新娘，劇中嫁給喜翔並協助他經營布袋戲團，三人將在戲中操控布袋戲偶，喜翔笑說：「已經練了1個多月了，沒事在家裡就在玩，玩得手臂好酸！」還讚安心亞操控戲偶很有天份，拋接很厲害。 安心亞說因為背景在布袋戲班，所以戲中講的是台語，她飾演的越南新娘將會有濃濃台味，只不過在跟越南語老師練習的過程中，鬧了不少笑話，她說：「越南話最難的就是發音，差一個音意思差很多，老師常常都聽不懂我在說什麼。」 喜翔曾兩度榮獲金鐘獎電視電影最佳男配角，表示會接下該劇是因布袋戲戲團的生活背景，他透露從小就很喜歡看雲州大儒俠，尤其最愛「史豔文」，還會把書的內頁折成戲偶來玩。（宇若霏／台北報導）,宇若霏,娛樂
https://tw.news.appledaily.com/local/realtime/20171202/1252036,蘋果日報,廂型車​撞安全島翻覆　2人輕傷送醫,,2017-12-02T03:30:00Z,新北市三芝區台2線21K處，今早10時許發生一起車禍意外，1輛廂型車疑似自撞上安全島翻覆，造成車內兩人一度受困，所幸消防隊趕到現場，協助兩人脫困，隨即送往醫院治療。民眾表示，發現車輛撞翻後，立即打電話報案，警消人員趕抵現場後，發現36歲男性駕駛及另1名男性乘客（33歲）卡在車內，動彈不得，救護人員立即協助2人脫困，所幸2人皆意識清楚，僅四肢多處擦傷，經救護人員檢傷後，緊急將2人送往淡水馬偕醫院救治，至於詳細意外原因仍待警方釐清。（突發中心楊湘琳／新北報導）,突發中心楊湘琳,社會
