news_url,news_source,title,subtitle,datetime,news_text,author,keywords
https://tw.lifestyle.appledaily.com/animal/realtime/20180101/1269699,蘋果日報,養這種魚　竟能保護毛小孩的心肺功能,,2017-12-31T16:11:00Z,台灣屬於熱帶及亞熱帶地區，動物們常年受蚊子侵擾，所以也是犬隻心絲蟲症高度流行區域。根據研究顯示，台灣地區流浪犬心絲蟲感染率高達5成以上，家犬感染率也有3成。犬心絲蟲症是一種嚴重威脅犬隻健康的致死性疾病，是飼主、家犬絕對不可掉以輕心的頭號敵人。 犬心絲蟲症是經由蚊子叮咬而傳播，心絲蟲感染心絲蟲之後寄生在心臟和肺動脈，造成感染犬隻的心肺功能障礙，心絲蟲蟲體長度可長達30公分，能在毛寶貝的身體裡存活3年以上。新北市動保處獸醫師謝弘斌表示，犬隻感染後的病例一般常見的症狀為咳嗽、容易疲勞精神不振、食慾減退、嚴重感染時甚至會出現咳血、貧血、腹水、心肺肝腎功能衰竭、也會造成死亡！杜絕並預防犬心絲蟲症的最佳策略就是撲滅病媒蚊。 蓋斑鬥魚因鰓蓋上有暗綠色斑點，而取名為「蓋斑」，蓋斑鬥魚特別嗜食蚊子幼蟲孑孓，天生就是孑孓殺手，平時也以浮游生物、昆蟲幼蟲當做食物來源。蓋斑鬥魚在水中優游的姿態曼妙，常常會吸引民眾的目光，所以經常也會被當作觀賞魚飼養。動保處在三芝動物之家就特別養殖蓋斑鬥魚，用最簡單的生物防治方式，幫助毛寶貝們抑制犬心絲蟲的病媒蚊蟲孳生，期盼蓋斑鬥魚日後能大量繁殖，可以為動物疾病防治貢獻力量。 新北市農業局長李玟表示，在流浪動物之家內養殖蓋斑鬥魚，一方面可以監控水源品質，一方面利用蓋斑鬥魚自然習性，吃掉蚊子的幼蟲來預防犬隻心絲蟲症，還能夠預防蚊子傳播登革熱，真是一舉數得。動保處將在動物之家進行復育蓋斑鬥魚，持續強化生態保育工作。（網路編輯組／綜合報導） 資料來源：新北市政府動物保護防疫處 更多內容，請上毛愛蘋果粉絲團,網路編輯組,動物
https://tw.lifestyle.appledaily.com/animal/realtime/20171229/1268031,蘋果日報,冬季時節　毛小孩如何正確保暖,,2017-12-28T16:34:00Z,隨著氣溫愈來愈低，寒流不時來報到，新北市動保處8處動物之家，隨時觀測氣溫變化並做好防寒準備，為了動物的健康著想，各動物之家檢查防寒設備及備齊保暖衣物，於犬舍側邊裝置防風帆布，減少寒風吹入，必要時會加開紅外線保溫燈及放置防寒衣物。並注意電器、熱水器使用安全，也讓動物之家內收容毛寶貝過的舒適，不受寒流來襲而造成身體傷害。 三芝動物之家地處於山頂區，冬天非常潮濕寒冷，有時氣溫最低只有5、6度而已，三芝動物之家獸醫師謝弘斌說，隨著氣溫愈來愈下降，除嚴陣以待做好相關防寒管理措施外，也隨時派員觀察毛寶貝身體狀況。 新北市毛寶貝醫療中心獸醫師謝侑達表示，在室內幫毛小孩穿衣的時機，建議在氣溫降到攝氏10度以下，否則不建議狗狗在室內時穿衣服保暖，以免因悶熱而引發皮膚病，也可以選擇其他方式來幫助狗兒保暖，例如將門窗關小一點、使用寵物電毯或電暖器、準備較厚的保暖床墊等。因此，主人應慎選好的衣服給毛小孩穿，勿買來路不明及成份標示不清楚的狗衣服來穿以避免帶給狗狗皮膚莫大的傷害，若是要幫狗狗穿上衣服，也要看狗是長毛或短毛，如哈士奇、柴犬、柯基、黃金、拉布拉多等多層毛的犬種，毛量夠厚，其實不太需要幫他們穿衣服禦寒。 新北市農業局局長李玟表示，每次寒流來襲，動物之家工作人員都嚴陣以待，積極為收容動物做好防寒保暖工作，新北市推動零安樂、零棄養政策，也希望民眾響應以認養代替購買，可到各動物之家挑選犬貓回家當寵物，讓毛寶貝們都能找到溫暖幸福歸宿。（網路編輯組／綜合報導） 資料來源：新北市政府動物保護防疫處 更多內容，請上毛愛蘋果粉絲團,網路編輯組,動物
https://tw.news.appledaily.com/life/realtime/20171228/1268189,蘋果日報,今年風機環評最後一案　初審今未過關,,2017-12-28T11:57:00Z,環保署今召開「新北離岸風力發電計畫環境影響說明書」專案小組第2次初審會議。經過3個半小時審查，專案小組決議，該案風場設置區位對生活及社會經濟環境顯有重大不利的影響，建議該案不應開發。由於經濟部能源局規定，22個離岸風機潛力場址開發案須在今年底前通過環評，今審查的新北離岸風機案可說是今年審查的最後一案，開發單位今未通過環評初審，等於無法進入能源局評選。今開會前，北海岸環境自救會三芝、石門當地居民上百人在環保署前召開「拒絕假離岸，保護北海岸」陳情記者會，要求環保署嚴審新北離岸風力發電計畫案。開發單位表示，風場範圍由50.8平方公里減少為31.32平方公里，共計縮減38%；針對上次初審會議航管局的意見，該計畫已遠離直航航道並保持2海里距離。另依循委員建議選用大型風機，提高單機容量為8至11MW，相同範圍內最大風機數量由62支減少至33支，減少46.7%，大幅縮減風機數量以增加風機間距，降低視覺影響；現場並秀出「風機模擬圖」，風機間距700至1000公尺(垂直)，1000至2000公尺(平行)。環評委員表示，開發單位就在淡水漁場的正中央，生態資源豐富，開發單位沒有調查清楚。也有委員對開發單位的「風機視覺景觀模擬圖」有疑問，認為每支風機之間的距離、比例不對，報告書中也沒看到葉片高度。另有委員表示，該風場位在東北季風盛行處與颱風穿越區域，且涉及台灣海峽與北海的交接轉角海域流況複雜之處，在極端天候情況下具有高度風險。最後專案小組決議，建議該案不應開發，理由包括該案鄰近石門、富基、後厝、六塊厝與淡水漁港，未逐一納入相關計畫檢討，未考量或提出漁船可能穿越風場及大型商船船舶航行安全解決方案；另開發過程將影響當地的漁業作業，衍生碰撞危險，造成海域產業經濟結構或居民生活型態等負面影響。該風場場址屬於景觀敏感地點，恐降低當地海岸休閒環境景觀的完整性。專案小組表示，風機轉動造成的炫影及噪音影響，開發單位缺乏具體減緩的因應對策，該案陸域海域生態調查時間及地點均不足，尤其就風場所在地礁岩地區珊瑚群聚特性的珊瑚覆蓋率以及底質狀況、資源都不足，最後判斷該案風場設置區位對生活及社會經濟環境顯有重大不利的影響，建議不應開發。（許麗珍／台北報導）,許麗珍,生活
https://tw.news.appledaily.com/local/realtime/20171228/1268069,蘋果日報,​婦墓地徘徊超詭異　背後動機有洋蔥,,2017-12-28T09:23:00Z,台北市汐止區一名80歲李陳女子，本周一下午2時許獨自在三芝區龍巖墓園內徘徊，附近民眾懷疑女子是盜墓竊賊，打110請求警方協助。沒想到警方到場了解後，發現女子竟是因為太思念亡夫，千里迢迢跑到墓園尋夫，但因忘記丈夫墓地位置，才會不斷在墓園內徘徊，最終警員將婦人帶回派出所，並聯絡家屬後，這名思夫情切的婦人才順利返家。 警方調查，高齡80歲的李陳老婦因十分思念過世20年的亡夫，為了見亡夫一面，當天遠從汐止搭乘計程車到三芝墓園，但由於年事已高且視力不佳，在墓園尋找1個多小時，還是遍尋不著亡夫的墓地，路過民眾見婦人不時左顧右盼，行徑十分詭異，懷疑是盜墓竊賊才報警處理。 警員宋德賢接獲民眾報案後，立即前往現場尋找，並於墓園下方小路旁尋獲到婦人，起初婦人仍拒絕警員協助，也不願表明身分，警員見婦人精神狀態不穩定，且適逢寒流來襲，擔心婦人恐怕有失溫發生危害。經警員不斷勸說，慌張的婦人這才同意搭上警車，返回派出所等待，並在警員的協助下，順利返家。（突發中心楊湘琳／新北報導）看了這則新聞的人，也看了……【更新】台鐵貢寮站男遭列車撞死　移置遺體恢復通車【俗仔片】殺警案犯許淳凱再嗆警　被查獲大麻電子煙油【豬哥動畫】總經理帶女員工美國出差　裸身衝進浴室性侵,突發中心楊湘琳,社會
https://tw.news.appledaily.com/life/realtime/20171228/1267950,蘋果日報,北海岸居民抗議　諷風機像會轉動的101大樓,,2017-12-28T06:59:00Z,北海岸環境自救會上百位民眾今午赴環保署前陳情，自救會表示2020年新型離岸風機，機型總高度約390公尺，等於130層樓，高度直逼101大樓，光是風機的風葉半徑就達160公尺，相當於62棟會轉動的101大樓，在離岸1.8公里處每天發出低頻噪音與炫影，對人體造成風車病危害，另外新北離岸風電距離岸邊僅1.8公里，根本是「假離岸」，要求依據國際標準於離岸30公里重新規劃。環保署今召開新北離岸風力發電計畫環境影響說明書」專案小組第2次初審會議，會議召開前，北海岸環境自救會上百位三芝、石門當地居民，在環保署前召開「拒絕假離岸，保護北海岸」陳情記者會，要求環保署嚴加審查新北離岸風力發電計畫案。居民高喊「守護北海岸，拒絕大風機」。北海岸居民指出，現在歐洲國際間離岸風機設置標準，應離岸30公里才屬於合理範圍，新北離岸風電距離岸邊只有1.8公里，根本是假的離岸，另外開發單位無視在地季節氣候以及地域特殊性，風場開發將影響北海岸航道安全、海底電纜線的設置，造成國安危機。此外該開發案欠缺真實的在地生態資料，廠商資料與地方經驗不符，居民認為不當的選址地點，不僅破壞當地天然生態環境，風機噪音、炫影也將危害百姓健康及生計甚鉅，請業主立即停止此案相關申請，請廠商另行選址。居民希望環保署今天能嚴加審查新北離岸風力發電計畫案的相關生態資料，自救會表示，由於現行法規無法得知開發單位拿到許可證後，工作規範由何單位進行監督、稽查，自救會要求清楚制定罰則。自救會強調，鄉親們不是反對綠能，反對的是假離岸風力發電帶給百姓的健康及生態環境的危害，不歡迎對台灣環境不友善的外資，掠奪台灣的環境資源，影響居民健康及生存權，該風機計畫選址不當在先，離岸又太近，政策鬆散且危害人民健康身家在後，令人難以認同，自救會目前已累計9000多份連署書。也有居民表示，當地夏天無法，冬天的東北季風很強，諷刺的是夏天缺電，風機無風可轉動，冬天不缺電卻風強，不知道開發商怎麼想的？另外風機的風場，有一半設置在禁錨區，不論秋冬的東北季風或西北颱來襲，都有船舶碰撞的風險，另外此開發案與既有的南北慣用航道街突，北海岸之前已發生多起貨輪擱淺案例與漏油污染，也因此這個開發案影響海上公共安全。（許麗珍／台北報導）,許麗珍,生活
https://tw.lifestyle.appledaily.com/animal/realtime/20171224/1264935,蘋果日報,新北市首創動物救援中心　將24小時不打烊,,2017-12-23T16:14:00Z,為了維護與增加動物的福利政策，新北市政府將首創第一個24小時不打烊的動物救援中心，另外更增加五股、三芝及新店等三處夜間救援據點。 根據動保處報導，明年1月1日起新北市動物救援中心將設立在板橋動保處，24小時全年無休，專責辦理動物救援及捕蜂捉蛇業務。為了能隨時追蹤車輛位置與案件處理情形，救援車上都會加裝GPS衛星定位系統，此外，更增加五股、三芝及新店三處夜間、假日救援據點。 動保處表示，新北市有各種各樣的地形地貌，有城市也有鄉村，環境非常複雜，動保員為了救援動物，可說是上山下海。救援的動物也千奇百怪，自貓狗到老鷹等無所不有，但是動保處的同仁為了救出受困的動物，還是會秉持全力以赴的信念去做。 農業局長李玟也說，近年來動保處逐步推動動物醫療三級化，並成立了新北市毛寶貝醫療中心，皆是為了有朝一日能成立動物救援中心，所幸不辱使命，在今年能夠完成業務回歸。未來對於動物救援仍不會懈怠，市民未來如有見到動物受困、受傷或是任何需要急難協助部分，可直接撥打1999或動物救援專線29596353，動保處會盡速安排救援協助。（陳映彤／綜合報導） 資料來源：新北市政府動物保護防疫處  更多內容，請上毛愛蘋果粉絲團,陳映彤,動物
https://tw.lifestyle.appledaily.com/lifestyle/realtime/20171222/1264269,蘋果日報,最新的彩繪村在這！老茶廠改造融入在地特色,,2017-12-22T05:18:00Z,台灣的彩繪村又多一處！新北三芝的三和社區一處40、50年代老茶廠的倉庫，在103年經過農村再生計畫後，改造重生，如今成為具有當地特色的彩繪村，並命名為「三和三生農物工作坊-三和櫻芝棧」。新北市政府農業局表示，位於三生步道入口處的三和櫻芝棧，是社區居民利用閒置多年的倉儲空間，將其牆面污漬、油垢清除後，透過油漆重新粉刷、美化外牆，再由彩繪老師勾勒底稿、打樣，合作完成的。另外，也有居民親手製作DIY桌、長凳、展示架以及花架網，並栽種櫻花、紫藤、龍舌蘭、火球花等植栽。三和櫻芝棧彩繪是以海岸線的海洋生態為主題，在牆面上也能看到當地的特色農作物，像是筊白筍、南瓜、茄子、西瓜等等，彩繪畫作相當活潑生動。透過彩繪及布置活化老舊的社區空間，也能讓遊客來到三芝遊玩時，可以感受到在地農村老時光。(記者陳姿吟/台北報導),記者陳姿吟,副刊
https://tw.news.appledaily.com/life/realtime/20171221/1263578,蘋果日報,新北圖書館看書更安「心」　科技公司慨捐30台AED,,2017-12-21T05:46:00Z,為了讓民眾到圖書館閱讀更安心，新北市土城在地企業久鑫科技股份有限公司捐贈30台AED（自動體外心臟去顫器）給新北市立圖書館，館方將裝置於三芝、三峽、土城、中和、五股、平溪、永和、石門、石碇、汐止、坪林、板橋、金山、泰山、貢寮、深坑、新店、新莊、瑞芳、萬里、樹林、雙溪、蘆洲、鶯歌等24區的30處圖書分館，加上目前各分館已裝設AED數量，總數共達百台，一起守護民眾的生命安全。 此次AED捐贈儀今天上午於新北市立圖書館總館舉行，由新北市立圖書館高鵬館長代表受贈，並致贈感謝狀，感謝從事「防爆LED燈」研發、製造的久鑫科技董事長陳章南，對讀者們緊急救護的重視。 新北市立圖書館表示，新北市全市一天約有4萬6721人進出圖書館，目前新北市29區圖書分館共裝設有70台AED，此次久鑫科技股份有限公司的愛心捐贈，讓圖書館的急救資源更趨完善，也讓大家出入圖書館更安心。（突發中心曾佳俊／新北報導）看了這則新聞的人，也看了……王炳忠搜索案被要求踹共　台北地院喊冤糊塗駕駛上路忘加油　困高架警助推車加油【超跑奪命動畫】五指山超跑車禍　法拉利車主身分曝光,突發中心曾佳俊,生活
https://tw.lifestyle.appledaily.com/daily/20171221/37880358/,蘋果日報,【祕密客】到三芝吃爆漿湯包,,2017-12-20T21:00:00Z,"台北冬天難得沒下雨，把握好天氣開車到三芝走走！雖然櫻花還沒開，但滿山遍野的芒草，別有一番景致！
 
美景之外，當然也要嘗嘗美食。位在淡金路上這家老地方手工小籠湯包是當地人氣店，用餐時間人聲鼎沸，攤前6、7個人忙著擀皮、包湯包，現包現蒸，想來最新鮮好吃，於是鮮肉湯包（80元╱籠）、蝦仁湯包（80元╱籠）和豆沙小包（80元╱籠）各點一籠來吃。
湯包熱騰騰的上桌，皮很薄，湯包上的抓摺雖然不是很漂亮，但夾起時，隱約可以看見裡面滿滿的湯汁，果然咬開麵皮，肉汁流了半湯匙，肉餡鮮潤香美，手工麵皮有嚼勁，味道果然不錯。而蝦仁湯包的內餡多了蝦子的鮮甜，滋味更豐富。我也很喜歡豆沙小包，小小一顆，餡料飽滿，香甜不膩。
我還點了一個綜合湯（50元），福州丸、油豆腐、白蘿蔔等滿滿一碗，不只料多，湯汁清澈甘甜，也很不錯。不過，擔心吃不飽而多點的清蒸肉圓（40元╱份）味道較為普通，而且皮略厚了些。儘管對肉圓有些不滿意，但整體看來，仍是一家值得推薦的小館子！
祕密客：湯包每籠8顆，其他湯類、細粉類份量也不小，點太多可能會吃不完喔！
老地方
新北市三芝區淡金路2段21號
(02)2636-7711",,副刊
https://tw.news.appledaily.com/life/realtime/20171220/1262687,蘋果日報,新北首創動物救援中心　71人專責捕蜂捉蛇,,2017-12-20T02:18:00Z,新北市動保處因應明年1月1日起捕蜂捉蛇業務移撥，首創全國第一個動物救援中心，地點位於板橋動保處，編制71位救援人員，24小時服務不打烊，同時因應救援距離再擴增五股、三芝及新店等3處夜間救援據點，明天起試營運，務必使每個救援案件都能圓滿達成任務。新北市捕風捉蛇救援業務過去皆由消防局承接，從今年10月1日起，新北市29區24小時動物救援業務，已全面回歸動保處，現在將更進一步，開全國之先，於明年1月1日起成立國內第一個動物救援中心，專責辦理每年平均5000件貓狗動物救援及1.1 萬件捕蜂捉蛇業務。目前動保處平日日間的動物救援工作，分別由8個動物之家處理，夜間的救援人員則派駐在新店防疫中心，明年1月1日起，新北市動物救援中心將設立在板橋動保處，24小時全年無休，員額共有71人。動保處長陳淵泉指出，為了提升救援效率，救援車輛上加裝GPS衛星定位系統，讓指揮人員可以隨時掌握車輛位置，更可以視案件處理情形機動調派人員，讓動物救援效率更高。也能隨時追蹤案件辦理情形，告知通報民眾車輛位置及何時到達。為了縮短案件辦理時間，動保處在夜間及假日增加五股、三芝及新店三處外勤人員駐點。指揮中心接獲電話或是市民線上快速1999的報案後將立即錄案，並就近指派救援人員前往，救援受困動物之後，救援人員將先行檢查動物是否有傷病，如需緊急處理，則送動保處毛寶貝醫療中心或夜間特約動物醫院醫治，務求給傷病動物最妥善的照護。農業局長李玟表示，近年來動保處逐步推動動物醫療三級化，並成立了新北市毛寶貝醫療中心，皆是為了有朝一日能成立動物救援中心，市民未來如有見到動物受困、受傷或是任何需要急難協助部分，可直接撥打1999或動物救援專線02-29596353，會盡速安排救援協助。（突發中心曾佳俊／新北報導）看了這則新聞的人，也看了……【有片】基隆山區曾下雪　消防局訓練裝雪鍊男蟲化身柔情單親爸　10熟女慘遭騙財色【有片】不堪小王勾勾纏　人妻指證他下體有痣揭姦情,突發中心曾佳俊,生活
